openalex_id,title,year,doi,url,citations,abstract,matched_queries,decision,reason
https://openalex.org/W2797665619,A randomized trial of normothermic preservation in liver transplantation,2018,https://doi.org/10.1038/s41586-018-0047-9,https://doi.org/10.1038/s41586-018-0047-9,1251,,unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2769210209,"Automatically identifying, counting, and describing wild animals in camera-trap images with deep learning",2018,https://doi.org/10.1073/pnas.1719367115,https://doi.org/10.1073/pnas.1719367115,1226,"Having accurate, detailed, and up-to-date information about the location and behavior of animals in the wild would improve our ability to study and conserve ecosystems. We investigate the ability to automatically, accurately, and inexpensively collect such data, which could help catalyze the transformation of many fields of ecology, wildlife biology, zoology, conservation biology, and animal behavior into ""big data"" sciences. Motion-sensor ""camera traps"" enable collecting wildlife pictures inexpensively, unobtrusively, and frequently. However, extracting information from these pictures remains an expensive, time-consuming, manual task. We demonstrate that such information can be automatically extracted by deep learning, a cutting-edge type of artificial intelligence. We train deep convolutional neural networks to identify, count, and describe the behaviors of 48 species in the 3.2 million-image Snapshot Serengeti dataset. Our deep neural networks automatically identify animals with >93.8% accuracy, and we expect that number to improve rapidly in years to come. More importantly, if our system classifies only images it is confident about, our system can automate animal identification for 99.3% of the data while still performing at the same 96.6% accuracy as that of crowdsourced teams of human volunteers, saving >8.4 y (i.e., >17,000 h at 40 h/wk) of human labeling effort on this 3.2 million-image dataset. Those efficiency gains highlight the importance of using deep neural networks to automate data extraction from camera-trap images, reducing a roadblock for this widely used technology. Our results suggest that deep learning could enable the inexpensive, unobtrusive, high-volume, and even real-time collection of a wealth of information about vast numbers of animals in the wild.",day night image translation,exclude,no mechanism relevant to scope
https://openalex.org/W2065863985,"Optical methods for sensing and imaging oxygen: materials, spectroscopies and applications",2014,https://doi.org/10.1039/c4cs00039k,https://doi.org/10.1039/c4cs00039k,1131,"We review the current state of optical methods for sensing oxygen. These have become powerful alternatives to electrochemical detection and in the process of replacing the Clark electrode in many fields. The article (with 694 references) is divided into main sections on direct spectroscopic sensing of oxygen, on absorptiometric and luminescent probes, on polymeric matrices and supports, on additives and related materials, on spectroscopic schemes for read-out and imaging, and on sensing formats (such as waveguide sensing, sensor arrays, multiple sensors and nanosensors). We finally discuss future trends and applications and summarize the properties of the most often used indicator probes and polymers. The ESI† (with 385 references) gives a selection of specific applications of such sensors in medicine, biology, marine and geosciences, intracellular sensing, aerodynamics, industry and biotechnology, among others.",intrinsic image decomposition reflectance illumination,exclude,no mechanism relevant to scope
https://openalex.org/W3047057232,Image Matching from Handcrafted to Deep Features: A Survey,2020,https://doi.org/10.1007/s11263-020-01359-2,https://doi.org/10.1007/s11263-020-01359-2,989,"Abstract As a fundamental and critical task in various visual applications, image matching can identify then correspond the same or similar structure/content from two or more images. Over the past decades, growing amount and diversity of methods have been proposed for image matching, particularly with the development of deep learning techniques over the recent years. However, it may leave several open questions about which method would be a suitable choice for specific applications with respect to different scenarios and task requirements and how to design better image matching methods with superior performance in accuracy, robustness and efficiency. This encourages us to conduct a comprehensive and systematic review and analysis for those classical and latest techniques. Following the feature-based image matching pipeline, we first introduce feature detection, description, and matching techniques from handcrafted methods to trainable ones and provide an analysis of the development of these methods in theory and practice. Secondly, we briefly introduce several typical image matching-based applications for a comprehensive understanding of the significance of image matching. In addition, we also provide a comprehensive and objective comparison of these classical and latest techniques through extensive experiments on representative datasets. Finally, we conclude with the current status of image matching technologies and deliver insightful discussions and prospects for future works. This survey can serve as a reference for (but not limited to) researchers and engineers in image matching and related fields.",day night image translation | intrinsic image decomposition reflectance illumination,exclude,no mechanism relevant to scope
https://openalex.org/W1553198783,Fluorescence imaging with near-infrared light: new technological advances that enable in vivo molecular imaging,2003,https://doi.org/10.1007/s00330-002-1524-x,https://doi.org/10.1007/s00330-002-1524-x,981,,intrinsic image decomposition reflectance illumination,exclude,no mechanism relevant to scope
https://openalex.org/W2027686843,"The Gemini–North Multi‐Object Spectrograph: Performance in Imaging, Long‐Slit, and Multi‐Object Spectroscopic Modes",2004,https://doi.org/10.1086/383624,https://doi.org/10.1086/383624,878,"Results of the commissioning of the first Gemini Multi‐Object Spectrograph (GMOS) are described. GMOS and the Gemini–North telescope act as a complete system to exploit a large 8 m aperture with improved image quality. Key GMOS design features such as the on‐instrument wave‐front sensor (OIWFS) and active flexure compensation system maintain very high image quality and stability, allowing precision observations of many targets simultaneously while reducing the need for frequent recalibration and reacquisition of targets. In this paper, example observations in imaging, long‐slit, and multiobject spectroscopic modes are presented and verified by comparison with data from the literature. The expected high throughput of GMOS is confirmed from standard star observations; it peaks at about 60% when imaging in the r ' and i ' bands, and at 45%–50% in spectroscopic mode at 6300 Å. Deep GMOS photometry in the g ' , r ' , and i ' filters is compared to data from the literature, and the uniformity of this photometry across the GMOS field is verified. The multiobject spectroscopic mode is demonstrated by observations of the galaxy cluster A383. Centering of objects in the multislit mask was achieved to an rms accuracy of 80 mas across the 5 5 field, and an optimized setup procedure (now in regular use) improves this to better than 50 mas. Stability during these observations was high, as expected: the average shift between object and slit positions was 5.3 mas hr −1 , and the wavelength scale drifted by only 0.1 Å hr −1 (in a setup with spectral resolution of 6 Å). Finally, the current status of GMOS on Gemini–North is summarized, and future plans are outlined.",day night image translation,exclude,no mechanism relevant to scope
https://openalex.org/W2919338369,Machine-learning reprogrammable metasurface imager,2019,https://doi.org/10.1038/s41467-019-09103-2,https://doi.org/10.1038/s41467-019-09103-2,598,"Conventional microwave imagers usually require either time-consuming data acquisition, or complicated reconstruction algorithms for data post-processing, making them largely ineffective for complex in-situ sensing and monitoring. Here, we experimentally report a real-time digital-metasurface imager that can be trained in-situ to generate the radiation patterns required by machine-learning optimized measurement modes. This imager is electronically reprogrammed in real time to access the optimized solution for an entire data set, realizing storage and transfer of full-resolution raw data in dynamically varying scenes. High-accuracy image coding and recognition are demonstrated in situ for various image sets, including hand-written digits and through-wall body gestures, using a single physical hardware imager, reprogrammed in real time. Our electronically controlled metasurface imager opens new venues for intelligent surveillance, fast data acquisition and processing, imaging at various frequencies, and beyond.",intrinsic image decomposition reflectance illumination,exclude,no mechanism relevant to scope
https://openalex.org/W2753630964,Light Field Image Processing: An Overview,2017,https://doi.org/10.1109/jstsp.2017.2747126,https://doi.org/10.1109/jstsp.2017.2747126,593,"Light field imaging has emerged as a technology allowing to capture richer visual information from our world. As opposed to traditional photography, which captures a 2D projection of the light in the scene integrating the angular domain, light fields collect radiance from rays in all directions, demultiplexing the angular information lost in conventional photography. On the one hand, this higher dimensional representation of visual data offers powerful capabilities for scene understanding, and substantially improves the performance of traditional computer vision problems such as depth sensing, post-capture refocusing, segmentation, video stabilization, material classification, etc. On the other hand, the high-dimensionality of light fields also brings up new challenges in terms of data capture, data compression, content editing, and display. Taking these two elements together, research in light field image processing has become increasingly popular in the computer vision, computer graphics, and signal processing communities. In this paper, we present a comprehensive overview and discussion of research in this field over the past 20 years. We focus on all aspects of light field image processing, including basic light field representation and theory, acquisition, super-resolution, depth estimation, compression, editing, processing algorithms for light field display, and computer vision applications of light field data. Wu, Gaochang; Masia, Belen; Jarabo, Adrian; Zhang, Yuchen; Wang, Liangyong; Dai, Qionghai; Chai, Tianyou; Liu, Yebin",intrinsic image decomposition reflectance illumination | single image relighting inverse rendering,exclude,no mechanism relevant to scope
https://openalex.org/W2013538446,Translating the Devil: Religion and Modernity among the Ewe in Ghana,2000,https://doi.org/10.1525/ae.2000.27.3.775,https://doi.org/10.1525/ae.2000.27.3.775,540,"Translating the Devil: Religion and Modernity among the Ewe in Ghana. Birgit Meyer. Edinburgh: University of Edinburgh Press, 1999. ix. 265 pp., maps, tables, appendix, notes, glossary, bibliography, index.",day night image translation,exclude,no mechanism relevant to scope
https://openalex.org/W3211317523,Transparency of deep neural networks for medical image analysis: A review of interpretability methods,2021,https://doi.org/10.1016/j.compbiomed.2021.105111,https://doi.org/10.1016/j.compbiomed.2021.105111,499,"Artificial Intelligence (AI) has emerged as a useful aid in numerous clinical applications for diagnosis and treatment decisions. Deep neural networks have shown the same or better performance than clinicians in many tasks owing to the rapid increase in the available data and computational power. In order to conform to the principles of trustworthy AI, it is essential that the AI system be transparent, robust, fair, and ensure accountability. Current deep neural solutions are referred to as black-boxes due to a lack of understanding of the specifics concerning the decision-making process. Therefore, there is a need to ensure the interpretability of deep neural networks before they can be incorporated into the routine clinical workflow. In this narrative review, we utilized systematic keyword searches and domain expertise to identify nine different types of interpretability methods that have been used for understanding deep learning models for medical image analysis applications based on the type of generated explanations and technical similarities. Furthermore, we report the progress made towards evaluating the explanations produced by various interpretability methods. Finally, we discuss limitations, provide guidelines for using interpretability methods and future directions concerning the interpretability of deep neural networks for medical imaging analysis.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2964008635,Style Transfer in Text: Exploration and Evaluation,2018,https://doi.org/10.1609/aaai.v32i1.11330,https://doi.org/10.1609/aaai.v32i1.11330,484,"The ability to transfer styles of texts or images, is an important measurement of the advancement of artificial intelligence (AI). However, the progress in language style transfer is lagged behind other domains, such as computer vision, mainly because of the lack of parallel data and reliable evaluation metrics. In response to the challenge of lacking parallel data, we explore learning style transfer from non-parallel data. We propose two models to achieve this goal. The key idea behind the proposed models is to learn separate content representations and style representations using adversarial networks. Considering the problem of lacking principle evaluation metrics, we propose two novel evaluation metrics that measure two aspects of style transfer: transfer strength and content preservation. We benchmark our models and the evaluation metrics on two style transfer tasks: paper-news title transfer, and positive-negative review transfer. Results show that the proposed content preservation metric is highly correlate to human judgments, and the proposed models are able to generate sentences with similar content preservation score but higher style transfer strength comparing to auto-encoder.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4392699793,Federated learning for medical image analysis: A survey,2024,https://doi.org/10.1016/j.patcog.2024.110424,https://doi.org/10.1016/j.patcog.2024.110424,466,,unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4390875033,Deep Industrial Image Anomaly Detection: A Survey,2024,https://doi.org/10.1007/s11633-023-1459-z,https://doi.org/10.1007/s11633-023-1459-z,392,"Abstract The recent rapid development of deep learning has laid a milestone in industrial image anomaly detection (IAD). In this paper, we provide a comprehensive review of deep learning-based image anomaly detection techniques, from the perspectives of neural network architectures, levels of supervision, loss functions, metrics and datasets. In addition, we extract the promising setting from industrial manufacturing and review the current IAD approaches under our proposed setting. Moreover, we highlight several opening challenges for image anomaly detection. The merits and downsides of representative network architectures under varying supervision are discussed. Finally, we summarize the research findings and point out future research directions. More resources are available at https://github.com/M-3LAB/awesome-industrial-anomaly-detection .",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2134573308,"Tuning of synapse number, structure and function in the cochlea",2009,https://doi.org/10.1038/nn.2293,https://doi.org/10.1038/nn.2293,358,,unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4384341111,Deep Learning for Medical Image-Based Cancer Diagnosis,2023,https://doi.org/10.3390/cancers15143608,https://doi.org/10.3390/cancers15143608,341,"(1) Background: The application of deep learning technology to realize cancer diagnosis based on medical images is one of the research hotspots in the field of artificial intelligence and computer vision. Due to the rapid development of deep learning methods, cancer diagnosis requires very high accuracy and timeliness as well as the inherent particularity and complexity of medical imaging. A comprehensive review of relevant studies is necessary to help readers better understand the current research status and ideas. (2) Methods: Five radiological images, including X-ray, ultrasound (US), computed tomography (CT), magnetic resonance imaging (MRI), positron emission computed tomography (PET), and histopathological images, are reviewed in this paper. The basic architecture of deep learning and classical pretrained models are comprehensively reviewed. In particular, advanced neural networks emerging in recent years, including transfer learning, ensemble learning (EL), graph neural network, and vision transformer (ViT), are introduced. Five overfitting prevention methods are summarized: batch normalization, dropout, weight initialization, and data augmentation. The application of deep learning technology in medical image-based cancer analysis is sorted out. (3) Results: Deep learning has achieved great success in medical image-based cancer diagnosis, showing good results in image classification, image reconstruction, image detection, image segmentation, image registration, and image synthesis. However, the lack of high-quality labeled datasets limits the role of deep learning and faces challenges in rare cancer diagnosis, multi-modal image fusion, model explainability, and generalization. (4) Conclusions: There is a need for more public standard databases for cancer. The pre-training model based on deep neural networks has the potential to be improved, and special attention should be paid to the research of multimodal data fusion and supervised paradigm. Technologies such as ViT, ensemble learning, and few-shot learning will bring surprises to cancer diagnosis based on medical images.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2966516593,An Experimental-Based Review of Image Enhancement and Image Restoration Methods for Underwater Imaging,2019,https://doi.org/10.1109/access.2019.2932130,https://doi.org/10.1109/access.2019.2932130,311,"Underwater images play a key role in ocean exploration but often suffer from severe quality degradation due to light absorption and scattering in water medium. Although major breakthroughs have been made recently in the general area of image enhancement and restoration, the applicability of new methods for improving the quality of underwater images has not specifically been captured. In this paper, we review the image enhancement and restoration methods that tackle typical underwater image impairments, including some extreme degradations and distortions. First, we introduce the key causes of quality reduction in underwater images, in terms of the underwater image formation model (IFM). Then, we review underwater restoration methods, considering both the IFM-free and the IFM-based approaches. Next, we present an experimental-based comparative evaluation of the state-of-the-art IFM-free and IFM-based methods, considering also the prior-based parameter estimation algorithms of the IFM-based methods, using both subjective and objective analyses (the used code is freely available at https://github.com/wangyanckxx/Single-Underwater-Image-Enhancement-and-Color-Restoration). Starting from this paper, we pinpoint the key shortcomings of existing methods, drawing recommendations for future research in this area. Our review of underwater image enhancement and restoration provides researchers with the necessary background to appreciate challenges and opportunities in this important field.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4285600783,Unsupervised Misaligned Infrared and Visible Image Fusion via Cross-Modality Image Generation and Registration,2022,https://doi.org/10.24963/ijcai.2022/487,https://doi.org/10.24963/ijcai.2022/487,303,"Recent learning-based image fusion methods have marked numerous progress in pre-registered multi-modality data, but suffered serious ghosts dealing with misaligned multi-modality data, due to the spatial deformation and the difficulty narrowing cross-modality discrepancy. To overcome the obstacles, in this paper, we present a robust cross-modality generation-registration paradigm for unsupervised misaligned infrared and visible image fusion (IVIF). Specifically, we propose a Cross-modality Perceptual Style Transfer Network (CPSTN) to generate a pseudo infrared image taking a visible image as input. Benefiting from the favorable geometry preservation ability of the CPSTN, the generated pseudo infrared image embraces a sharp structure, which is more conducive to transforming cross-modality image alignment into mono-modality registration coupled with the structure-sensitive of the infrared image. In this case, we introduce a Multi-level Refinement Registration Network (MRRN) to predict the displacement vector field between distorted and pseudo infrared images and reconstruct registered infrared image under the mono-modality setting. Moreover, to better fuse the registered infrared images and visible images, we present a feature Interaction Fusion Module (IFM) to adaptively select more meaningful features for fusion in the Dual-path Interaction Fusion Network (DIFN). Extensive experimental results suggest that the proposed method performs superior capability on misaligned cross-modality image fusion.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W1985040949,Interhemispheric asymmetry of the electroencephalographic sleep patterns in dolphins,1977,https://doi.org/10.1016/0006-8993(77)90835-6,https://doi.org/10.1016/0006-8993(77)90835-6,298,,day night image translation,exclude,no mechanism relevant to scope
https://openalex.org/W2964019233,Geometry-Consistent Generative Adversarial Networks for One-Sided Unsupervised Domain Mapping,2019,https://doi.org/10.1109/cvpr.2019.00253,https://doi.org/10.1109/cvpr.2019.00253,248,"Unsupervised domain mapping aims to learn a function GXY to translate domain X to Y in the absence of paired examples. Finding the optimal GXY without paired data is an ill-posed problem, so appropriate constraints are required to obtain reasonable solutions. While some prominent constraints such as cycle consistency and distance preservation successfully constrain the solution space, they overlook the special properties of images that simple geometric transformations do not change the image's semantic structure. Based on this special property, we develop a geometry-consistent generative adversarial network (Gc-GAN), which enables one-sided unsupervised domain mapping. GcGAN takes the original image and its counterpart image transformed by a predefined geometric transformation as inputs and generates two images in the new domain coupled with the corresponding geometry-consistency constraint. The geometry-consistency constraint reduces the space of possible solutions while keep the correct solutions in the search space. Quantitative and qualitative comparisons with the baseline (GAN alone) and the state-of-the-art methods including CycleGAN [66] and DistanceGAN [5] demonstrate the effectiveness of our method.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2961363059,Semantic photo manipulation with a generative image prior,2019,https://doi.org/10.1145/3306346.3323023,https://doi.org/10.1145/3306346.3323023,201,"Despite the recent success of GANs in synthesizing images conditioned on inputs such as a user sketch, text, or semantic labels, manipulating the high-level attributes of an existing natural photograph with GANs is challenging for two reasons. First, it is hard for GANs to precisely reproduce an input image. Second, after manipulation, the newly synthesized pixels often do not fit the original image. In this paper, we address these issues by adapting the image prior learned by GANs to image statistics of an individual image. Our method can accurately reconstruct the input image and synthesize new content, consistent with the appearance of the input image. We demonstrate our interactive system on several semantic image editing tasks, including synthesizing new objects consistent with background, removing unwanted objects, and changing the appearance of an object. Quantitative and qualitative comparisons against several existing methods demonstrate the effectiveness of our method.",single image relighting inverse rendering,exclude,no mechanism relevant to scope
https://openalex.org/W2959170286,Disentangled representation learning in cardiac image analysis,2019,https://doi.org/10.1016/j.media.2019.101535,https://doi.org/10.1016/j.media.2019.101535,200,,unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2517760358,Quantitative phase imaging for medical diagnosis,2016,https://doi.org/10.1002/jbio.201600113,https://doi.org/10.1002/jbio.201600113,177,"Optical microscopy is an indispensable diagnostic tool in modern healthcare. As a prime example, pathologists rely exclusively on light microscopy to investigate tissue morphology in order to make a diagnosis. While advances in light microscopy and contrast markers allow pathologists to visualize cells and tissues in unprecedented detail, the interpretation of these images remains largely subjective, leading to inter- and intra-observer discrepancy. Furthermore, conventional microscopy images capture qualitative information which makes it difficult to automate the process, reducing the throughput achievable in the diagnostic workflow. Quantitative Phase Imaging (QPI) techniques have been advanced in recent years to address these two challenges. By quantifying physical parameters of cells and tissues, these systems remove subjectivity from the disease diagnosis process and allow for easier automation to increase throughput. In addition to providing quantitative information, QPI systems are also label-free and can be easily assimilated into the current diagnostic workflow in the clinic. In this paper we review the advances made in disease diagnosis by QPI techniques. We focus on the areas of hematological diagnosis and cancer pathology, which are the areas where most significant advances have been made to date. [Image adapted from Y. Park, M. Diez-Silva, G. Popescu, G. Lykotrafitis, W. Choi, M. S. Feld, and S. Suresh, Proc. Natl. Acad. Sci. 105, 13730-13735 (2008).].",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W2891959861,Neural Rendering and Reenactment of Human Actor Videos,2019,https://doi.org/10.1145/3333002,https://doi.org/10.1145/3333002,174,"We propose a method for generating video-realistic animations of real humans under user control. In contrast to conventional human character rendering, we do not require the availability of a production-quality photo-realistic three-dimensional (3D) model of the human but instead rely on a video sequence in conjunction with a (medium-quality) controllable 3D template model of the person. With that, our approach significantly reduces production cost compared to conventional rendering approaches based on production-quality 3D models and can also be used to realistically edit existing videos. Technically, this is achieved by training a neural network that translates simple synthetic images of a human character into realistic imagery. For training our networks, we first track the 3D motion of the person in the video using the template model and subsequently generate a synthetically rendered version of the video. These images are then used to train a conditional generative adversarial network that translates synthetic images of the 3D model into realistic imagery of the human. We evaluate our method for the reenactment of another person that is tracked to obtain the motion data, and show video results generated from artist-designed skeleton motion. Our results outperform the state of the art in learning-based human image synthesis.",single image relighting inverse rendering,exclude,no mechanism relevant to scope
https://openalex.org/W1742181809,Image-based material editing,2005,https://doi.org/10.1145/1086057.1086187,https://doi.org/10.1145/1086057.1086187,173,No abstract available.,single image relighting inverse rendering,exclude,no mechanism relevant to scope
https://openalex.org/W2018537320,Self-Image and Performance in Children with Nocturnal Enuresis,2002,https://doi.org/10.1016/s0302-2838(02)00127-6,https://doi.org/10.1016/s0302-2838(02)00127-6,167,,day night image translation,exclude,no mechanism relevant to scope
https://openalex.org/W2964657045,Applications of Deep Learning to Neuro-Imaging Techniques,2019,https://doi.org/10.3389/fneur.2019.00869,https://doi.org/10.3389/fneur.2019.00869,164,"Many clinical applications based on deep learning and pertaining to radiology have been proposed and studied in radiology for classification, risk assessment, segmentation tasks, diagnosis, prognosis, and even prediction of therapy responses. There are many other innovative applications of AI in various technical aspects of medical imaging, particularly applied to the acquisition of images, ranging from removing image artifacts, normalizing/harmonizing images, improving image quality, lowering radiation and contrast dose, and shortening the duration of imaging studies. This article will address this topic and will seek to present an overview of deep learning applied to neuroimaging techniques.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4392173886,"Generative Adversarial Networks (GANs) in Medical Imaging: Advancements, Applications, and Challenges",2024,https://doi.org/10.1109/access.2024.3370848,https://doi.org/10.1109/access.2024.3370848,156,"Generative Adversarial Networks are a class of artificial intelligence algorithms that consist of a generator and a discriminator trained simultaneously through adversarial training. GANs have found crucial applications in various fields, including medical imaging. In healthcare, GANs contribute by generating synthetic medical images, enhancing data quality, and aiding in image segmentation, disease detection, and medical image synthesis. Their importance lies in their ability to generate realistic images, facilitating improved diagnostics, research, and training for medical professionals. Understanding its applications, algorithms, current advancements, and challenges is imperative for further advancement in the medical imaging domain. However, no study explores the recent state-of-the-art development of GANs in medical imaging. To overcome this research gap, in this extensive study, we began by exploring the vast array of applications of GANs in medical imaging, scrutinizing them within recent research. We then dive into the prevalent datasets and pre-processing techniques to enhance comprehension. Subsequently, an in-depth discussion of the GAN algorithms, elucidating their respective strengths and limitations, is provided. After that, we meticulously analyzed the results and experimental details of some recent cutting-edge research to obtain a more comprehensive understanding of the current development of GANs in medical imaging. Lastly, we discussed the diverse challenges encountered and future research directions to mitigate these concerns. This systematic review offers a complete overview of GANs in medical imaging, encompassing their application domains, models, state-of-the-art results analysis, challenges, and research directions, serving as a valuable resource for multidisciplinary studies.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4366494274,Image harmonization: A review of statistical and deep learning methods for removing batch effects and evaluation metrics for effective harmonization,2023,https://doi.org/10.1016/j.neuroimage.2023.120125,https://doi.org/10.1016/j.neuroimage.2023.120125,154,"Magnetic resonance imaging and computed tomography from multiple batches (e.g. sites, scanners, datasets, etc.) are increasingly used alongside complex downstream analyses to obtain new insights into the human brain. However, significant confounding due to batch-related technical variation, called batch effects, is present in this data; direct application of downstream analyses to the data may lead to biased results. Image harmonization methods seek to remove these batch effects and enable increased generalizability and reproducibility of downstream results. In this review, we describe and categorize current approaches in statistical and deep learning harmonization methods. We also describe current evaluation metrics used to assess harmonization methods and provide a standardized framework to evaluate newly-proposed methods for effective harmonization and preservation of biological information. Finally, we provide recommendations to end-users to advocate for more effective use of current methods and to methodologists to direct future efforts and accelerate development of the field.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W3141929194,Unpaired Stain Transfer Using Pathology-Consistent Constrained Generative Adversarial Networks,2021,https://doi.org/10.1109/tmi.2021.3069874,https://doi.org/10.1109/tmi.2021.3069874,153,"Pathological examination is the gold standard for the diagnosis of cancer. Common pathological examinations include hematoxylin-eosin (H&E) staining and immunohistochemistry (IHC). In some cases, it is hard to make accurate diagnoses of cancer by referring only to H&E staining images. Whereas, the IHC examination can further provide enough evidence for the diagnosis process. Hence, the generation of virtual IHC images from H&E-stained images will be a good solution for current IHC examination hard accessibility issue, especially for some low-resource regions. However, existing approaches have limitations in microscopic structural preservation and the consistency of pathology properties. In addition, pixel-level paired data is hard available. In our work, we propose a novel adversarial learning method for effective Ki-67-stained image generation from corresponding H&E-stained image. Our method takes fully advantage of structural similarity constraint and skip connection to improve structural details preservation; and pathology consistency constraint and pathological representation network are first proposed to enforce the generated and source images hold the same pathological properties in different staining domains. We empirically demonstrate the effectiveness of our approach on two different unpaired histopathological datasets. Extensive experiments indicate the superior performance of our method that surpasses the state-of-the-art approaches by a significant margin. In addition, our approach also achieves a stable and good performance on unbalanced datasets, which shows our method has strong robustness. We believe that our method has significant potential in clinical virtual staining and advance the progress of computer-aided multi-staining histology image analysis.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
https://openalex.org/W4281762691,Advances in the design and manufacturing of novel freeform optics,2022,https://doi.org/10.1088/2631-7990/ac7617,https://doi.org/10.1088/2631-7990/ac7617,139,"Abstract Freeform optics has become the most prominent element of the optics industry. Advanced freeform optical designs supplementary to ultra-precision manufacturing and metrology techniques have upgraded the lifestyle, thinking, and observing power of existing humans. Imaginations related to space explorations, portability, accessibility have also witnessed sensible in today’s time with freeform optics. Present-day design methods and fabrications techniques applicable in the development of freeform optics and the market requirements are focussed and explained with the help of traditional and non-traditional optical applications. Over the years, significant research is performed in the emerging field of freeform optics, but no standards are established yet in terms of tolerances and definitions. We critically review the optical design methods for freeform optics considering the image forming and non-image forming applications. Numerous subtractive manufacturing technologies including figure correction methods and metrology have been developed to fabricate extreme modern freeform optics to satisfy the demands of various applications such as space, astronomy, earth science, defence, biomedical, material processing, surveillance, and many more. We described a variety of advanced technologies in manufacturing and metrology for novel freeform optics. Next, we also covered the manufacturing-oriented design scheme for advanced optics. We conclude this review with an outlook on the future of freeform optics design, manufacturing and metrology.",night image synthesis camera noise glare reflection,exclude,no mechanism relevant to scope
https://openalex.org/W4220688165,Polarimetric Imaging Through Scattering Media: A Review,2022,https://doi.org/10.3389/fphy.2022.815296,https://doi.org/10.3389/fphy.2022.815296,124,"Imaging in scattering media has been a challenging and important subject in optical science. In scattering media, the image quality is often severely degraded by the scattering and absorption effects owing to the small particles and the resulting nonuniform distribution of the intensity or polarization properties. This study reviews the recent development in polarimetric imaging techniques that address these challenges. Specifically, based on the polarization properties of the backscattering light, polarimetric methods can estimate the intensity level of the backscattering and the transmittance of the media. They can also separate the target signal from the undesired ones to achieve high-quality imaging. In addition, the different designs of the polarimetric imaging systems offer additional metrics, for example, the degree/angle of polarization, to recover images with high fidelity. We first introduce the physical degradation models in scattering media. Secondly, we apply the models in different polarimetric imaging systems, such as polarization difference, Stokes vector, Mueller matrix, and deep learning-based systems. Lastly, we provide a model selection guideline and future research directions in polarimetric imaging.",night image synthesis camera noise glare reflection,exclude,no mechanism relevant to scope
https://openalex.org/W2990431681,Photo-Realistic Facial Details Synthesis From Single Image,2019,https://doi.org/10.1109/iccv.2019.00952,https://doi.org/10.1109/iccv.2019.00952,113,"We present a single-image 3D face synthesis technique that can handle challenging facial expressions while recovering fine geometric details. Our technique employs expression analysis for proxy face geometry generation and combines supervised and unsupervised learning for facial detail synthesis. On proxy generation, we conduct emotion prediction to determine a new expression-informed proxy. On detail synthesis, we present a Deep Facial Detail Net (DFDN) based on Conditional Generative Adversarial Net (CGAN) that employs both geometry and appearance loss functions. For geometry, we capture 366 high-quality 3D scans from 122 different subjects under 3 facial expressions. For appearance, we use additional 163K in-the-wild face images and apply image-based rendering to accommodate lighting variations. Comprehensive experiments demonstrate that our framework can produce high-quality 3D faces with realistic details under challenging facial expressions.",single image relighting inverse rendering,exclude,no mechanism relevant to scope
https://openalex.org/W3214554068,Learning disentangled representations in the imaging domain,2022,https://doi.org/10.1016/j.media.2022.102516,https://doi.org/10.1016/j.media.2022.102516,96,"Disentangled representation learning has been proposed as an approach to learning general representations even in the absence of, or with limited, supervision. A good general representation can be fine-tuned for new target tasks using modest amounts of data, or used directly in unseen domains achieving remarkable performance in the corresponding task. This alleviation of the data and annotation requirements offers tantalising prospects for applications in computer vision and healthcare. In this tutorial paper, we motivate the need for disentangled representations, revisit key concepts, and describe practical building blocks and criteria for learning such representations. We survey applications in medical imaging emphasising choices made in exemplar key works, and then discuss links to computer vision applications. We conclude by presenting limitations, challenges, and opportunities.",unpaired image translation structure preservation,exclude,no mechanism relevant to scope
